Tick, Second, Min, Hour, Day, Month, Year, onemkt_rev/mo, onemkt_rev/yr, allmkts_rev/mo, allmkts_rev/yr, ocean_rev/mo, ocean_rev/yr, ocean_rev_growth/mo, ocean_rev_growth/yr, ps30_valuation, overall_valuation, fundamentals_valuation, speculation_valuation, tot_OCEAN_supply, tot_OCEAN_minted, tot_OCEAN_burned, OCEAN_minted/mo, OCEAN_burned/mo, OCEAN_minted_USD/mo, OCEAN_burned_USD/mo, OCEAN_price, RND/mo, rnd_to_sales_ratio, mkts_annual_growth_rate, dao_USD/mo, dao_OCEAN/mo, dao_OCEAN_in_USD/mo, dao_total_in_USD/mo
7152, 2.57472e+07, 429120, 7152, 298, 9.93333, 0.816438, 2340.69, 21605.9, 2739.47, 23551.2, 5.47894, 47.1024, 0.0339224, inf, 1413.07, 5.42676e+06, 1413.07, 5.42534e+06, 6.94706e+08, 3.80602e+06, 312.122, 976929, 35.1882, 7781.93, 0.273934, 0.00781159, 8281.57, 1511.53, 0.225, 5.2121, 1.00471e+06, 7848.36, 7853.57
7176, 2.58336e+07, 430560, 7176, 299, 9.96667, 0.819178, 2341.99, 21684.6, 2742.52, 23644.1, 5.48503, 47.2882, 0.0339224, inf, 1418.65, 5.42825e+06, 1418.65, 5.42683e+06, 6.94738e+08, 3.83834e+06, 313.311, 976465, 35.2193, 7781.85, 0.274239, 0.00781338, 8279.7, 1509.51, 0.225, 5.2179, 1.00424e+06, 7846.53, 7851.74
7200, 2.592e+07, 432000, 7200, 300, 10, 0.821918, 2343.29, 21763.4, 2745.57, 23737.1, 5.49114, 47.4742, 0.0339224, inf, 1424.23, 5.42974e+06, 1424.23, 5.42832e+06, 6.9477e+08, 3.87065e+06, 314.501, 976001, 35.2504, 7781.77, 0.274544, 0.00781516, 8277.83, 1507.49, 0.225, 5.2237, 1.00378e+06, 7844.7, 7849.92
7224, 2.60064e+07, 433440, 7224, 301, 10.0333, 0.824658, 2344.59, 21842.2, 2748.62, 23830.2, 5.49725, 47.6604, 0.0339224, inf, 1429.81, 5.43123e+06, 1429.81, 5.4298e+06, 6.94803e+08, 3.90294e+06, 315.692, 975538, 35.2816, 7781.69, 0.27485, 0.00781695, 8280.58, 1506.31, 0.225, 5.22952, 1.00332e+06, 7842.87, 7848.1
7248, 2.60928e+07, 434880, 7248, 302, 10.0667, 0.827397, 2345.9, 21921, 2751.68, 23923.4, 5.50336, 47.8468, 0.0339224, inf, 1435.4, 5.43273e+06, 1435.4, 5.43129e+06, 6.94835e+08, 3.93522e+06, 316.884, 975075, 35.3128, 7781.61, 0.275155, 0.00781873, 8278.71, 1504.3, 0.225, 5.23533, 1.00285e+06, 7841.04, 7846.27
7272, 2.61792e+07, 436320, 7272, 303, 10.1, 0.830137, 2347.2, 21999.9, 2754.74, 24016.7, 5.50949, 48.0334, 0.0339224, inf, 1441, 5.43422e+06, 1441, 5.43278e+06, 6.94867e+08, 3.96749e+06, 318.078, 974612, 35.344, 7781.53, 0.275462, 0.00782052, 8276.84, 1502.29, 0.225, 5.24116, 1.00239e+06, 7839.21, 7844.45
7296, 2.62656e+07, 437760, 7296, 304, 10.1333, 0.832877, 2348.51, 22078.8, 2757.81, 24110.1, 5.51562, 48.2203, 0.0339224, inf, 1446.61, 5.43572e+06, 1446.61, 5.43427e+06, 6.94899e+08, 3.99974e+06, 319.272, 974150, 35.3753, 7781.45, 0.275768, 0.00782231, 8274.97, 1500.28, 0.225, 5.24699, 1.00193e+06, 7837.38, 7842.63
7320, 2.6352e+07, 439200, 7320, 305, 10.1667, 0.835616, 2349.81, 22157.7, 2760.88, 24203.7, 5.52175, 48.4073, 0.0339224, inf, 1452.22, 5.43721e+06, 1452.22, 5.43576e+06, 6.94932e+08, 4.03197e+06, 320.468, 973687, 35.4065, 7781.38, 0.276075, 0.00782409, 8273.11, 1498.28, 0.225, 5.25283, 1.00147e+06, 7835.56, 7840.81
7344, 2.64384e+07, 440640, 7344, 306, 10.2, 0.838356, 2351.12, 22236.7, 2763.95, 24297.3, 5.5279, 48.5946, 0.0339224, inf, 1457.84, 5.43871e+06, 1457.84, 5.43725e+06, 6.94964e+08, 4.06419e+06, 321.664, 973225, 35.4379, 7781.3, 0.276382, 0.00782588, 8271.24, 1496.27, 0.225, 5.25867, 1.001e+06, 7833.73, 7838.99
7368, 2.65248e+07, 442080, 7368, 307, 10.2333, 0.841096, 2352.43, 22315.8, 2767.02, 24391, 5.53405, 48.782, 0.0339224, inf, 1463.46, 5.4402e+06, 1463.46, 5.43874e+06, 6.94996e+08, 4.09639e+06, 322.862, 972763, 35.4692, 7781.23, 0.276689, 0.00782767, 8269.38, 1494.27, 0.225, 5.26452, 1.00054e+06, 7831.91, 7837.17
